39082	4.649503	1.579425	1
22506	2.733063	0.939010	1
11649	0.000000	1.647180	2
9762	5.682251	1.178421	2
24543	3.093877	0.175311	1
49506	7.572336	0.754349	3
26551	7.140051	0.398538	3
45017	10.457671	1.421852	3
24889	8.004965	1.242770	3
9613	0.484635	1.311000	2
8908	0.000000	0.743442	2
9980	5.260111	0.098633	3
44029	9.739346	0.787066	3
70495	11.685648	1.044638	1
38218	3.574683	0.932223	1
36823	7.143952	0.673437	3
28383	14.395087	0.544942	3
67758	15.097634	0.722251	1
22663	10.015344	0.900513	3
28307	8.602372	1.064657	3
64599	5.368051	0.661089	1
44071	10.834166	1.669393	3
42082	8.293904	0.278437	3
45584	9.942766	0.751766	3
14951	2.695536	1.237165	2
66850	8.337074	0.249070	1
26532	10.741571	0.242383	3
77116	10.829991	1.570985	1
26040	5.663583	1.422294	3
44277	13.603376	0.130652	3
64362	5.440311	1.360439	1
2046	7.731546	0.669164	2
31580	12.158187	0.116510	3
51943	0.985917	0.217819	1
60625	4.626968	1.409224	1
75533	9.965141	0.225430	1
44692	11.189331	1.386014	3
65781	4.416644	0.527251	1
48769	8.813499	1.159649	3
80566	13.009501	1.027772	1
10907	4.440359	0.331826	2
68526	14.978182	1.185980	1
15562	0.054618	0.922785	2
48439	4.985811	1.421415	1
32293	2.416772	0.549072	1
30567	10.250314	1.358097	3
46869	3.137275	0.613168	1
33112	4.361234	0.188514	1
28538	3.390932	1.327876	1
11948	2.839386	0.312487	2
25112	0.927839	0.695637	1
24529	7.774382	1.571039	3
31109	12.208093	0.072939	3
14823	6.383606	0.927963	2
16721	0.000000	0.659507	2
8616	6.636034	0.859255	2
28831	3.365661	1.296386	1
8826	2.044668	1.476359	2
10572	3.462470	0.514759	2
39833	9.953858	0.823326	3
48146	11.580979	1.624481	3
32583	8.682083	1.093238	3
10327	2.704626	1.514100	2
59088	12.974556	1.568577	1
9248	0.000000	0.646362	2
74257	9.473980	1.046572	1
3225	1.667093	0.245434	2
78392	13.596673	1.690476	1
50766	2.185527	0.062930	1
55238	2.125282	1.483475	1
43630	9.299975	1.600999	3
7059	4.659352	0.767700	2
10950	1.032288	0.850048	2
5227	0.000000	0.037622	2
28753	9.977506	0.257520	3
25570	12.134669	1.371799	3
30903	9.549423	1.438877	3
40957	12.742076	0.814029	3
48401	3.497657	0.843955	1
6442	5.217167	0.721726	2
1213	2.778323	0.240654	2
32637	4.719487	0.677289	1
8100	0.000000	0.417971	2
11437	3.544748	0.169237	2
39908	0.000000	0.667511	1
43902	6.651638	0.807013	1
55015	8.086248	0.018959	1
33175	2.741158	1.320153	1
30547	4.420104	1.211129	1
8074	4.550245	1.049340	2
6312	0.000000	1.489988	2
57553	4.150006	1.660595	1
7144	2.060360	1.022995	2
28853	2.669040	1.026668	1
73154	16.710652	1.221877	1
8194	0.930223	0.170895	2
20065	8.481259	1.173856	2
44918	10.460881	0.080544	3
18084	1.682321	1.261449	2
38133	15.359857	1.130393	3
10816	1.195587	1.442076	2
13201	4.285464	0.218189	2
11190	4.538935	0.970262	2
2631	6.428732	1.019765	2
47255	1.771727	0.935713	1
9408	4.293719	0.288672	2
8272	6.179189	0.479591	2
5653	5.332790	0.293632	2
29899	14.711516	0.805852	3
15028	5.326314	1.316938	2
29732	7.056739	0.629422	3
73052	9.369097	0.147199	1
15282	5.516696	1.360842	2
30439	6.418282	1.117089	3
16447	6.827977	0.652599	2
65996	6.773839	1.566398	1
3235	5.214085	1.112936	2
43232	3.434577	1.480408	1
75224	11.068123	1.484504	1
6999	1.463246	1.343245	2
47835	10.200010	1.392787	3
20482	9.241539	1.461435	3
26594	8.258039	1.114922	3
6063	0.000000	0.894951	2
30840	11.610046	0.651505	3
56174	9.826171	0.320294	1
9120	0.000000	0.658232	2
13030	3.395500	1.623443	2
43893	9.320606	1.577539	3
18799	2.073685	1.220223	2
9752	5.314569	0.108344	2
54019	4.231638	1.013122	1
6874	2.452003	1.535838	2
63786	7.633588	0.071699	1
85693	17.882032	1.665556	1
67122	11.050793	0.553230	1
7257	6.246149	0.307076	2
23135	10.149096	0.002901	3
13002	4.167961	1.088929	2
36009	9.946790	0.929822	3
0	3.689243	0.862514	2
7072	4.007468	1.442351	2
38471	3.165133	1.371567	1
33570	6.352044	1.649650	3
34977	8.756817	0.356603	3
11618	0.000000	1.166318	2
19363	10.811594	0.947055	3
38571	12.181607	0.053643	3
22222	0.000000	0.964938	2
3004	5.618327	0.480844	2
43138	9.169700	1.338184	3
30684	11.325625	1.019015	3
72285	12.662498	1.451648	1
6456	3.196493	0.460373	2
49688	2.403076	1.001063	1
23890	2.996352	0.908551	1
35902	11.587351	1.654643	3
35427	7.314807	0.011373	3
10461	5.747201	0.952850	2
29943	10.086071	0.053217	3
14568	4.425856	0.988553	2
44962	12.758604	0.498620	3
5730	4.763356	0.222997	2
8213	6.521535	0.659229	2
73608	10.241779	0.071233	1
44171	2.219029	0.833997	1
25671	9.926092	1.067763	3
69621	6.043309	0.151448	1
13776	2.724608	0.759175	2
15132	3.578278	1.000491	2
37056	9.540422	1.638454	3
28863	3.549866	0.582351	1
74759	9.068073	1.382318	1
22777	1.470479	1.572421	1
36422	9.965056	1.351589	3
3364	4.369012	0.121895	2
41546	8.506908	1.470578	3
48940	9.103912	1.028149	3
35601	11.816242	0.527958	3
3668	4.847367	1.385508	2
59785	3.037661	0.362603	1
51064	2.195680	1.394407	1
4811	5.360594	1.538309	2
12997	0.000000	1.438875	2
30882	1.069159	0.825280	1
40913	11.947535	0.986690	3
5949	2.088433	0.890553	2
5658	4.112788	0.296722	2
46566	6.703371	1.096866	3
60114	14.200509	0.007632	3
5661	7.833224	0.344229	2
34904	10.751486	1.124955	3
40738	13.069425	1.481166	3
23636	7.115819	1.007715	3
39067	10.367476	0.826886	3
25347	1.802529	0.469109	1
51060	3.663437	1.629456	1
17066	4.116922	0.583109	2
21432	11.881920	0.438131	3
41122	11.675840	0.064149	3
1603	7.738508	0.565301	2
18404	4.809140	1.036422	2
13813	0.084206	1.146267	2
2019	4.354760	0.825814	2
26584	9.753365	1.647838	3
4955	2.736063	0.335073	2
9434	2.160948	1.448466	2
76172	10.452031	1.242375	1
34540	1.383013	0.177592	1
37874	11.983658	0.971454	3
28820	4.132645	1.380417	3
28192	11.065591	0.903746	3
48591	0.923021	1.091419	1
59229	10.007457	1.271701	3
10745	2.360354	0.375651	2
39867	7.870999	0.036441	3
45970	11.154582	0.247672	3
60797	3.819454	0.076992	1
31595	3.239306	0.390530	1
33337	10.525592	0.721791	3
13450	0.000000	1.061167	2
32062	1.992108	0.430637	1
4655	0.704912	1.214073	2
70431	10.724899	1.567187	1
63546	5.743183	0.000217	1
33257	11.417276	0.647519	3
9073	3.961978	0.981931	2
38891	8.165978	1.333000	3
10201	4.401332	0.170902	2
24502	7.891955	0.157702	3
12942	5.183812	0.329255	2
52096	10.405383	0.797417	3
24211	3.970869	1.340271	1
41831	4.796621	0.048362	1
9298	2.386057	0.968977	2
12467	0.121405	0.579335	2
54283	1.726883	0.951853	1
16441	3.036153	0.060573	2
8355	5.606581	0.888795	2
27058	10.946758	1.282922	3
72177	11.504064	1.258766	1
11470	1.922629	1.515707	2
40258	0.432021	0.758279	1
10926	2.967409	1.622202	2
4622	0.000000	0.778576	2
29605	3.535212	0.820140	1
5017	2.762571	0.861051	2
88049	11.929022	0.899158	1
11121	5.078025	0.109674	2
11616	5.442921	0.034003	2
46813	12.514340	0.871964	3
40989	1.613328	0.080880	1
11235	3.046997	1.460375	2
29689	7.275909	0.366180	3
73860	11.724041	0.280877	1
57691	7.196390	0.624414	3
31762	8.900199	0.884278	3
5747	5.795178	1.096436	2
11971	0.000000	0.345060	2
65713	7.585992	1.612769	1
68185	12.902743	1.370501	1
80836	12.536544	1.418588	1
69203	6.686403	0.159097	1
40840	3.803892	1.604296	1
12158	0.638571	0.913211	2
38391	11.400011	0.473953	3
73134	8.308124	0.839242	1
9914	8.618927	1.387374	2
53909	10.371400	0.623351	3
6853	0.000000	0.223535	2
34198	9.777007	0.814136	3
27102	6.615910	0.158880	3
12152	2.597380	0.324667	2
13309	0.000000	1.498772	2
38131	10.762230	0.111640	3
73493	11.801263	0.295062	1
43262	4.318303	0.187622	1
7634	6.056351	1.173456	2
2877	0.000000	0.668641	2
56023	2.123404	1.034663	1
61215	5.883857	0.279997	1
38219	12.653125	1.306500	3
42595	6.165576	1.533247	1
35998	9.016654	0.815942	3
59494	0.000000	0.143974	1
51396	4.206234	0.553406	1
27397	10.243017	0.156376	3
30723	12.014148	0.945163	3
2134	6.320965	1.238990	2
60195	7.721210	1.095060	1
32938	12.068973	0.951876	3
12054	2.684777	0.204588	2
28324	10.286941	1.295381	3
58936	2.018681	0.266452	1
44049	2.517293	0.607212	1
34678	13.566883	1.391983	3
28855	1.343699	1.074480	1
33230	8.398568	0.195714	3
40660	8.976758	0.728750	3
56379	5.310288	1.466207	1
24814	6.280068	1.512695	3
69945	13.308563	0.564840	1
33536	10.317394	0.834543	3
18298	4.841754	0.058750	2
34716	1.532702	0.897733	1
15243	0.883808	0.119870	2
14553	1.223319	0.247447	2
40623	6.648249	0.504523	3
4456	1.568475	1.622943	2
69786	10.018591	0.410331	1
18276	5.639931	1.528293	2
33008	2.795370	1.615164	1
34697	10.114135	0.132855	3
8602	4.835856	0.394966	2
14034	4.820087	1.216998	2
31394	9.231153	0.436456	3
36685	3.482204	0.074149	1
18715	5.242206	0.301765	2
6663	0.533649	0.629681	2
80246	19.253444	0.765757	1
12143	0.000000	0.832182	2
14330	0.000000	0.192255	2
51126	3.406454	1.199723	1
49900	8.974223	0.804464	3
14606	7.483376	0.335736	2
63417	5.320599	1.140221	1
52658	8.836855	1.370429	3
73173	14.286504	0.538155	1
3308	2.972935	1.511289	2
74514	15.676755	1.317909	1
7063	0.869127	1.198173	2
43683	10.143836	0.475509	3
47469	2.721305	0.491438	1
13950	9.420865	1.605785	3
44686	9.045633	1.691814	3
4328	5.964583	0.645430	2
8436	3.606480	0.819319	2
12772	3.231495	0.325422	2
32585	9.039581	0.305042	3
44377	11.148598	0.789965	3
41144	10.868667	1.285945	3
27460	10.286029	0.509004	3
16879	1.485237	0.606566	2
0	3.095945	1.004534	2
40594	7.618002	1.036206	3
15552	0.392154	1.280402	2
7571	0.936378	1.610574	2
22446	4.053087	0.538486	2
7222	4.376563	0.280658	2
10732	6.253502	1.664014	2
6439	1.888992	1.058883	2
36489	0.000000	1.577979	1
1995	2.966591	0.574906	2
74729	15.065908	1.407094	1
41755	8.196145	0.898241	3
4850	5.890947	0.599422	2
34212	2.228956	0.832388	1
30386	8.518468	0.651179	3
22493	6.362262	0.064045	3
7246	4.531395	1.053916	2
42082	3.892415	1.225505	1
56329	0.573883	0.731784	1
27466	11.397640	1.146053	3
62300	3.203503	0.278053	1
36337	10.850462	0.325334	3
28277	12.823314	1.233372	3
29382	8.966504	0.274790	3
67306	9.978768	0.236023	1
9732	0.261484	0.378768	2
4366	0.000000	1.161959	2
47526	10.850518	1.663044	3
26402	8.225447	0.970054	3
51795	10.806817	0.838583	3
41053	8.750189	0.045352	3
8223	6.540977	1.580795	2
34087	12.138851	0.358566	3
4924	8.216174	0.431059	2
55895	8.933837	1.136492	3
8992	0.762114	0.699592	2
28803	11.730620	1.568339	3
8818	3.871124	0.911198	2
52030	8.827081	1.619247	3
13343	3.533145	0.440580	2
36503	12.695806	0.043545	3
12283	2.897991	1.666446	2
29125	4.447778	0.847816	1
33510	11.426029	1.179635	3
48849	5.131736	1.233961	1
47921	10.620624	0.494568	3
7181	0.796340	0.176090	2
4965	0.000000	1.255970	2
34081	1.493285	0.984505	1
46916	3.445981	0.455165	1
56093	1.581477	0.361602	1
2141	6.139608	0.579248	2
12793	5.157100	0.779160	2
4065	1.897844	0.045410	2
76937	14.578656	0.285138	1
9993	2.679757	1.393482	2
27025	11.783525	0.325783	3
50613	9.130212	0.447204	3
56972	12.935728	0.077271	3
55673	2.876796	1.099885	1
40656	9.705944	0.534468	3
13129	2.336345	0.230918	2
34190	10.010299	1.106845	3
30788	1.163592	1.091229	1
51903	2.215596	0.665420	1
66334	10.536156	1.559772	1
33830	1.720094	0.577369	1
45843	11.928998	1.694916	3
40646	8.681125	1.237576	3
21250	4.684282	1.164345	2
56094	10.440484	1.640947	3
51977	10.941759	1.631077	3
10502	5.221202	1.486747	2
24297	1.777885	0.810560	1
37120	4.297879	0.300694	1
74623	12.594581	0.025562	1
21713	12.948561	0.396646	3
20668	10.645206	0.635359	3
15967	2.001215	0.054199	2
8689	0.128150	0.076811	2
13990	0.000000	0.711578	2
13222	0.426863	0.434464	2
69382	11.593626	0.563533	1
40314	8.164283	0.637542	3
14735	5.698929	0.373745	2
11712	6.478119	0.881880	2
30703	9.165498	1.224161	3
26782	4.023521	1.540712	1
55952	8.315102	0.006179	3
59507	1.059582	0.572420	1
69677	8.350241	0.839474	1
71389	8.114300	1.244713	1
4445	0.000000	0.079566	2
43441	4.407172	0.149385	1
12550	0.000000	1.402600	2
70463	9.279041	1.563877	1
19890	12.352289	1.011399	3
16416	6.128978	0.184233	2
10752	4.429348	0.227143	2
28858	10.462282	0.711895	3
11780	0.682501	1.423985	2
25669	6.693165	0.239329	3
38251	10.233659	0.132309	3
23208	8.525755	1.516104	3
17870	8.090606	1.540112	3
5991	0.700383	1.644964	2
43664	11.318339	0.991679	3
19256	4.981980	1.278590	2
66815	4.347847	1.096177	1
53186	3.558446	0.554342	1
7869	4.473012	0.394911	2
2007	0.265174	0.469325	2
7265	0.709897	1.447589	2
57597	4.658355	0.508009	1
54273	2.095287	0.731562	1
9505	0.000000	1.370490	2
10513	1.450136	1.282906	2
29827	11.623903	0.427730	3
74604	14.500950	1.092632	1
34321	12.563106	0.462036	3
41064	2.911079	0.669904	1
13805	4.040581	0.277194	2
44273	9.281688	1.000199	3
45033	5.279418	1.460670	3
30460	13.256207	0.281273	3
10775	4.523105	0.135464	2
31784	7.053714	1.082885	3
25380	8.895135	1.497722	3
56909	1.857960	1.365979	1
66083	8.816401	0.029047	3
35198	1.508980	0.505292	1
36985	9.091438	0.990339	3
9082	1.648252	1.596119	2
35706	9.962062	1.214704	3
77598	9.859094	0.460965	1
36768	7.660496	1.381965	3
13168	4.589893	0.327758	2
16354	1.326008	1.049772	2
10325	1.577920	1.435045	2
15091	8.015461	1.485063	2
18736	12.169645	0.188942	3
7305	3.859086	0.692231	2
62163	4.292299	0.133617	1
11786	2.312530	0.783404	2
7127	0.852536	1.179913	2
66910	11.071410	0.668550	1
0	3.540315	0.145485	2
37145	12.415482	1.454938	3
72592	11.570157	0.789828	1
56546	2.766239	0.807632	1
10535	6.091545	0.477568	2
47739	12.634003	1.023407	3
69825	2.660895	1.653476	1
6378	0.000000	1.582718	2
764	2.607073	0.347974	2
36280	10.203241	1.671532	3
37416	3.592812	0.460642	1
46875	0.927885	1.010166	1
41696	11.252473	0.789718	3
66068	7.701356	0.130739	1
8068	6.480867	0.358120	2
26296	1.212414	1.497519	1
53971	3.048915	1.567830	1
45476	8.728096	0.562309	3
31368	14.624758	0.080927	3
9112	8.024369	0.484959	2
30002	9.301170	1.408928	3
26053	5.651465	1.442873	3
41977	2.265070	1.444743	1
68308	13.555310	1.229711	1
9042	1.441773	0.750435	2
25113	10.304824	1.072501	3
23049	10.521165	0.854018	3
33036	10.584934	0.839720	3
39638	3.361612	0.500151	1
70570	9.492421	0.502366	1
8221	2.063359	0.421576	2
36602	7.085028	1.454890	3
35631	4.780967	0.995155	1
46713	7.204942	0.516036	3
12625	13.051053	0.750732	3
33841	9.609052	0.643540	3
23334	3.502324	1.209885	1
44404	11.308040	1.407193	3
30710	3.688711	1.101868	1
21004	1.666791	0.458887	2
9877	7.580970	0.853834	2
6436	3.326587	1.620922	2
27957	4.040992	0.620481	1
10147	3.104905	1.582819	2
36052	2.635116	1.617255	1
11530	13.015846	1.488861	3
18830	2.322472	1.192667	2
32991	13.267045	0.514766	3
36068	7.703851	1.167528	3
6512	0.158992	1.030571	2
47585	9.383502	0.855220	3
31519	2.517376	0.368972	1
13194	2.770952	0.131577	2
77199	13.905126	0.088286	1
75624	17.226842	1.327768	1
38335	11.019270	0.652966	3
36343	8.712393	0.313621	3
36552	11.594788	1.292560	3
69944	12.669842	0.200163	1
7984	0.851110	0.711033	2
59443	10.429763	0.134121	3
3098	3.828885	0.723375	2
36550	13.270076	1.305961	3
72815	12.845603	1.531939	1
44442	8.990504	1.001216	3
31687	3.436488	0.019345	1
8415	3.072344	1.142267	2
14981	6.234196	1.097646	2
14086	3.003551	0.601595	2
42680	4.244927	1.040942	3
37735	8.673101	1.500874	3
49684	0.677871	1.654601	1
66406	9.968240	0.485391	1
45004	0.981436	0.787259	1
10631	0.000000	0.607523	2
38415	8.630503	0.053851	3
36663	8.595117	1.575762	3
11256	3.911972	0.273412	2
36735	10.369489	0.175810	3
38256	9.294745	1.481940	3
7506	3.706426	1.405381	2
6217	4.926450	0.865748	2
57158	10.573564	0.097172	3
26092	10.478916	1.336121	3
39917	7.159588	0.976363	3
25748	10.164291	0.112758	3
34450	11.611333	0.337230	3
16923	2.353263	0.346634	2
32118	3.236538	1.406515	1
32034	6.056287	0.946165	3
10807	1.170905	0.813724	2
25110	9.480514	0.223127	3
34428	3.435766	0.797815	1
59538	6.518242	0.186999	1
67935	10.339987	0.182747	1
70458	8.886006	0.864963	1
69560	11.668988	0.354102	1
15482	5.896978	1.566493	2
2567	6.817242	1.653628	2
50561	2.653543	0.125232	1
32213	13.209493	1.629124	3
42120	9.155476	1.400094	3
45594	9.443979	0.415851	3
49834	7.084859	0.825092	3
23838	1.682174	0.906665	1
5836	2.585970	0.040141	2
12898	8.432996	1.233051	3
16141	0.000000	1.140190	2
41629	13.290561	0.360902	3
24808	7.765918	0.779447	3
69187	9.293102	1.058888	1
30110	7.691879	0.860232	3
52745	9.167057	0.946418	3
34627	1.901188	0.046606	1
44349	7.652950	0.261602	3
78963	16.607416	0.111275	1
71897	11.172036	0.419127	1
13551	0.000000	0.247969	2
38058	11.951373	0.454965	3
14424	2.657522	0.233327	2
6795	3.814194	1.392853	2
75682	7.582459	0.881796	1
70018	9.283727	0.520789	1
42874	10.507737	0.999069	3
10483	0.799213	1.165729	2
10016	9.413432	0.511669	2
13166	0.801480	1.634180	2
57665	3.261362	0.894229	1
41288	12.589158	0.698401	3
8470	0.473585	1.352744	2
7998	5.185430	0.368493	2
41680	8.875495	0.575458	3
39848	10.660246	0.668169	3
35332	4.104020	1.182299	1
32112	10.538151	0.008438	3
83786	14.148462	1.013636	1
13278	4.898801	0.462421	2
29449	9.591333	0.084450	3
52108	9.274585	1.455899	3
21338	8.911966	0.909358	3
68368	8.082091	0.091112	1
43066	2.325315	1.187254	1
15447	1.651930	0.912059	2
46141	11.081113	1.505862	3
66167	8.994898	1.461134	1
37169	4.807929	1.232076	1
51920	10.378050	1.239451	3
72014	7.971551	0.121843	1
52724	3.252440	1.315789	1
71611	3.761221	0.507949	1
18093	0.535179	1.330223	2
22468	4.986646	1.268499	1
4751	3.464318	0.756825	2
62321	7.544013	1.495379	1
38191	9.045578	1.289152	3
32600	1.718166	1.004800	1
41376	6.756640	0.309493	3
29222	9.683606	0.794962	3
9382	1.635282	0.143480	2
11760	4.866769	1.595718	2
0	3.192762	0.469495	2
4839	0.408738	1.102172	2
25580	3.113639	0.158548	2
47392	2.371234	1.557936	1
36282	11.367302	1.137915	3
33721	5.843140	1.340786	3
3182	5.122726	0.742140	2
72380	14.345202	0.953139	1
39727	2.747223	0.048916	1
33509	2.243936	1.147649	1
40285	10.371968	1.544217	3
38122	13.519806	1.161847	3
22600	1.794651	0.853374	1
52466	1.987223	0.805427	1
4798	5.522201	0.204495	2
77163	15.701960	0.443044	1
39765	3.890378	1.611171	1
14744	1.767528	0.116472	2
36462	8.767256	0.434960	3
67603	10.487877	1.465152	1
9630	0.000000	0.209506	2
9552	3.791189	0.548178	2
7785	0.631215	1.523012	2
32905	12.662318	0.577550	3
35280	4.612181	1.111647	1
32065	4.309815	0.128133	1
8372	0.410407	0.683978	2
46965	0.514434	1.371715	1
1716	0.552928	0.041796	2
10088	5.268534	0.079480	2
77653	11.928760	0.913553	1
0	0.612034	0.101661	2
44974	7.325809	0.894183	3
45313	6.072570	1.148960	1
20111	11.074247	1.344095	3
69021	4.423634	1.625004	1
5306	0.130417	0.893953	2
66030	3.438547	1.623930	1
4497	1.577093	0.931967	2
70883	6.901390	1.568234	1
74747	9.599946	1.598429	1
1815	3.622771	0.531410	2
10476	0.000000	1.506585	2
59057	3.705276	0.934237	1
8725	4.048650	0.677631	2
53945	1.745558	0.599333	1
13089	5.933989	1.391264	2
40136	4.951127	0.433647	1
27578	9.226318	1.420903	3
70495	13.642480	0.071648	1
73069	11.435744	1.193193	1
29581	12.700492	1.398078	3
17518	6.122739	0.851727	2
65767	4.764882	0.978165	1
26559	5.081704	0.449002	1
2266	2.713243	0.270963	2
64429	7.666921	1.611636	1
76694	12.704678	0.331639	1
64870	16.577611	1.526895	1
15063	2.230445	1.681551	2
20606	11.627030	0.911764	3
8457	6.589950	0.639068	2
71504	7.569276	0.420154	1
73204	13.867541	0.490475	1
5034	0.000000	1.454793	2
75294	16.296967	0.734114	1
39122	10.058827	1.663318	3
37789	7.440084	0.595197	1
12175	4.464964	0.128480	2
67263	9.188170	1.154871	1
5671	1.612846	1.496859	2
49705	0.362568	0.367368	1
52335	0.750414	0.443430	1
27239	0.854232	0.909015	1
74851	11.073040	1.498920	1
61181	1.551852	0.778991	1
7085	7.197807	0.408993	2
28809	9.619771	1.272824	3
7739	0.000000	0.210113	2
33369	6.596295	0.830588	3
29083	4.344568	0.724292	1
18917	10.577356	0.664321	3
23978	12.952768	0.627754	3
35761	6.059884	0.116404	3
22526	11.161860	0.990603	3
53039	3.827040	1.183178	1
27471	10.816698	0.635748	3
5727	4.614217	0.734796	2
47418	4.086627	1.618580	1
27605	8.655155	0.796629	3
16606	0.679000	1.698903	2
1489	1.027374	1.057606	2
45102	13.749920	0.461411	3
7920	0.894570	1.321031	2
34945	2.665793	1.306615	1
14716	0.074977	0.805770	2
55817	5.701636	1.304373	1
11741	6.405536	0.216544	2
65297	8.588260	0.971235	1
6825	0.837444	0.764161	2
68178	12.931417	0.250014	1
15084	2.703506	1.555501	2
38009	9.643090	0.765754	3
8282	3.656723	0.517621	2
5157	4.878151	1.350721	2
8707	0.387144	1.519561	2
65503	6.274801	0.880601	1
14692	4.235443	1.338181	2
18914	11.689788	0.080515	3
57899	4.067332	0.677069	1
40928	10.863019	1.113332	3
76254	17.138559	0.881465	1
56762	1.407371	1.321632	1
6207	0.000000	1.696725	2
42971	1.872424	1.294897	1
6295	2.339680	0.993536	2
65064	10.131112	0.418137	1
3581	4.363853	0.999190	2
17668	0.711173	0.716355	2
49104	3.171423	0.852272	1
11873	3.429023	0.814873	2
67773	10.783526	1.287080	1
7096	3.901186	0.280027	2
6681	0.172171	1.231485	2
29044	11.690156	1.393254	3
21378	4.758005	0.591642	2
33639	2.609791	0.929219	1
6161	2.340883	1.328478	2
12105	5.431457	0.537075	2
26998	1.330323	0.235842	1
28130	9.365797	0.017803	3
11100	5.152056	1.537144	2
3838	1.300287	0.565639	2
7789	2.924908	0.470834	2
65631	14.286011	1.546009	1
7441	0.000000	0.794871	2
14087	12.280931	0.849575	3
0	8.377309	0.520676	2
72462	11.096635	1.670215	1
58779	8.646605	1.481111	3
65747	6.382605	1.449959	1
11463	2.063611	0.828782	2
42131	9.551115	0.112358	3
66949	11.984039	1.239281	1
10051	0.000000	0.238439	2
81501	13.965272	0.146105	1
74201	15.115867	1.176947	1
69324	7.954455	1.214833	1
15808	5.057323	1.687917	2
20956	6.031075	1.412058	2
8027	2.400158	1.128610	2
15005	0.499846	0.422269	2
65734	8.123287	0.260673	1
29061	3.626767	1.004708	1
55588	4.765685	0.440373	1
4871	3.137316	1.284271	2
4086	2.792396	0.680511	2
69336	16.879875	0.400418	1
12756	4.412609	1.341865	2
39731	8.920172	1.353762	3
37956	2.001014	0.113235	1
10162	0.000000	1.643670	2
33316	9.166192	1.505343	3
1082	0.340041	1.438450	2
31006	12.715391	1.159574	3
71056	9.145405	1.036048	1
0	0.000000	1.176983	2
4672	1.347482	1.173066	2
62911	14.711485	1.592973	1
32233	11.899085	0.652072	3
15565	6.463125	0.928695	2
3222	5.002179	1.420850	2
60888	9.438915	1.222367	1
36952	8.913726	0.704591	3
46196	6.847279	1.519025	3
27627	5.806962	1.280395	1
16494	6.610957	0.516821	2
16421	3.502718	0.801161	2
27715	10.574191	1.687954	3
15418	2.804292	1.178129	2
49227	7.022629	0.300035	3
5093	5.164413	1.337939	2
6732	0.000000	0.677833	2
64501	2.716860	0.659842	1
28998	3.667773	0.174846	1
37273	7.643994	0.883491	3
77411	14.868012	0.869142	1
44654	11.070826	1.604778	3
6196	1.204875	0.627086	2
72780	9.538665	1.609880	1
10521	3.700457	0.014949	2
23580	1.807839	0.333021	1
58481	0.106920	0.791095	1
22116	4.394938	0.967444	1
3660	0.100613	1.265440	2
71709	13.435908	0.653212	1
31579	10.466674	0.089699	3
